INFO 2024-01-16 12:03:26,790 autoreload Watching for file changes with StatReloader
DEBUG 2024-01-16 12:03:26,871 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/ssl.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1705385669.6844137
DEBUG 2024-01-16 12:03:26,871 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_collections_abc.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/query.py first seen with mtime 1705385669.6804252
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/base/features.py first seen with mtime 1705385669.5672176
DEBUG 2024-01-16 12:03:26,871 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/protocols.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/debug.py first seen with mtime 1705385669.7185917
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1705385669.1238887
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1705385668.3933535
DEBUG 2024-01-16 12:03:26,871 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/contentmanager.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,871 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/_encoded_words.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,871 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/__init__.py first seen with mtime 1705385669.710976
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/signals.py first seen with mtime 1705385668.1925707
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_sha512.cpython-38-darwin.so first seen with mtime 1571063016.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_socket.cpython-38-darwin.so first seen with mtime 1571063015.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/color.py first seen with mtime 1705385669.5213385
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/forms/fields.py first seen with mtime 1705385669.6852028
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/decorators/__init__.py first seen with mtime 1705385669.7191956
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/wsgiref/handlers.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1705385669.681896
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1705385667.3779197
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_compat_pickle.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/linecache.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/importlib/abc.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/commands/runserver.py first seen with mtime 1705385669.5243034
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/calendar.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/__init__.py first seen with mtime 1705385669.631215
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_asyncio.cpython-38-darwin.so first seen with mtime 1571063012.0
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1705385665.893466
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/keywords.py first seen with mtime 1705069386.75777
DEBUG 2024-01-16 12:03:26,872 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1705385668.3940783
DEBUG 2024-01-16 12:03:26,872 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/gzip.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,873 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1705385669.7024245
DEBUG 2024-01-16 12:03:26,873 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/mime/multipart.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,873 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/sites.py first seen with mtime 1705385667.4322648
DEBUG 2024-01-16 12:03:26,873 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/__init__.py first seen with mtime 1705385669.6342552
DEBUG 2024-01-16 12:03:26,873 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1705385669.7080832
DEBUG 2024-01-16 12:03:26,874 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1705385669.5122304
DEBUG 2024-01-16 12:03:26,874 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/storage/base.py first seen with mtime 1705385669.518067
DEBUG 2024-01-16 12:03:26,874 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/base.py first seen with mtime 1705385669.521217
DEBUG 2024-01-16 12:03:26,874 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/sre_constants.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/conf/global_settings.py first seen with mtime 1705385666.8457782
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/constraints.py first seen with mtime 1705385669.6790018
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/query_utils.py first seen with mtime 1705385669.6805892
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1705385669.7015288
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/__init__.py first seen with mtime 1705385669.1227524
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/tree.py first seen with mtime 1705385669.71689
DEBUG 2024-01-16 12:03:26,875 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_sha3.cpython-38-darwin.so first seen with mtime 1571063018.0
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/serializers/__init__.py first seen with mtime 1705385669.5636413
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/migration.py first seen with mtime 1705385669.6323314
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1705385669.5152094
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/__init__.py first seen with mtime 1705385668.190443
DEBUG 2024-01-16 12:03:26,875 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1705385669.5175934
DEBUG 2024-01-16 12:03:26,875 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/types.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,875 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/unicodedata.cpython-38-darwin.so first seen with mtime 1571063012.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/temp.py first seen with mtime 1705385669.5173397
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/defaultfilters.py first seen with mtime 1705385669.704709
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1705385669.5097022
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/difflib.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/transports.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1705385669.684289
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/unix_events.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/humanize/templatetags/humanize.py first seen with mtime 1705385669.122586
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/context.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/client.py first seen with mtime 1705385669.6300452
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/paginator.py first seen with mtime 1705385669.5123744
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/apps/config.py first seen with mtime 1705385666.845187
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/handlers/asgi.py first seen with mtime 1705385669.5189688
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/fields/json.py first seen with mtime 1705385669.681454
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/hashable.py first seen with mtime 1705385669.714024
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/utils.py first seen with mtime 1705385669.5657408
DEBUG 2024-01-16 12:03:26,876 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/urls/converters.py first seen with mtime 1705385669.710407
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/io.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/http/server.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,876 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/ntpath.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/constants.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_compression.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1705385669.715004
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/dateparse.py first seen with mtime 1705385669.71255
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/models.py first seen with mtime 1705385669.3420413
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_posixsubprocess.cpython-38-darwin.so first seen with mtime 1571063013.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/urls/base.py first seen with mtime 1705385669.7101896
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/translation/__init__.py first seen with mtime 1705385669.717396
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/decorators/csrf.py first seen with mtime 1705385669.719804
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/storage/memory.py first seen with mtime 1705385669.5185568
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/mail/message.py first seen with mtime 1705385669.5197222
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/mimetypes.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1705385669.7141888
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/__init__.py first seen with mtime 1705385671.038089
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/servers/__init__.py first seen with mtime 1705385669.5648088
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/base/base.py first seen with mtime 1705385669.5666773
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/_functions.py first seen with mtime 1705385669.6297047
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/loaders/__init__.py first seen with mtime 1705385669.7070541
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1705385668.1916983
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/exceptions.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/enums.py first seen with mtime 1705385669.6793194
DEBUG 2024-01-16 12:03:26,877 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1705385669.62951
DEBUG 2024-01-16 12:03:26,877 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/secrets.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1705385669.7038717
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog-master/manage.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_weakrefset.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1705385668.0672722
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/mail/__init__.py first seen with mtime 1705385669.5195575
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1705385669.7108653
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/filters.py first seen with mtime 1705385667.378848
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/checks/files.py first seen with mtime 1705385669.514942
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/backends/__init__.py first seen with mtime 1705385669.7062175
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/middleware/csrf.py first seen with mtime 1705385669.7031038
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/version.py first seen with mtime 1705385669.7170508
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/parser.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1705385669.5182447
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/humanize/apps.py first seen with mtime 1705385668.9725945
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/logging/__init__.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/_parseaddr.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/creation.py first seen with mtime 1705385669.6301908
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/cli.py first seen with mtime 1705069386.756553
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1705385669.6340864
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/mime/base.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/termios.cpython-38-darwin.so first seen with mtime 1571063019.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/zlib.cpython-38-darwin.so first seen with mtime 1571063019.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/header.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/checks.py first seen with mtime 1705385667.3784957
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/functools.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_pickle.cpython-38-darwin.so first seen with mtime 1571063010.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/coroutines.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1705385668.0679522
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/queue.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/json/decoder.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/uploadedfile.py first seen with mtime 1705385669.517464
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1705385669.7121544
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/formats.py first seen with mtime 1705385669.7137172
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/loaders/cached.py first seen with mtime 1705385669.7074728
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_bootlocale.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/pathlib.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1705385669.4060786
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/manager.py first seen with mtime 1705385669.6799843
DEBUG 2024-01-16 12:03:26,878 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/__init__.py first seen with mtime 1705385666.8117783
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/exceptions.py first seen with mtime 1705069386.757087
DEBUG 2024-01-16 12:03:26,879 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/utils.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,879 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/html/parser.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog-master/home/views.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,879 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/wsgiref/util.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/urls/resolvers.py first seen with mtime 1705385669.71072
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1705385669.7129176
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/checks/security/__init__.py first seen with mtime 1705385669.5160878
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1705385668.3937824
DEBUG 2024-01-16 12:03:26,879 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1705069386.760578
DEBUG 2024-01-16 12:03:26,882 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/threading.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,882 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/fnmatch.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1705069386.759438
DEBUG 2024-01-16 12:03:26,882 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/warnings.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,882 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_sqlite3.cpython-38-darwin.so first seen with mtime 1571063019.0
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog-master/Technicalamster/settings.py first seen with mtime 1705385905.6229534
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/functions/__init__.py first seen with mtime 1705385669.6824994
DEBUG 2024-01-16 12:03:26,882 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_contextvars.cpython-38-darwin.so first seen with mtime 1571063008.0
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/filters/others.py first seen with mtime 1705069386.760943
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1705385668.39066
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/move.py first seen with mtime 1705385669.5172164
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1705385669.7151558
